(11.00195421174515, 19.569225992475236)
(8.783097366954005, 18.3939003603799)
(8.0213328350422, 18.01043942996434)
(7.548681253610655, 18.57614667075021)
(7.310655898826067, 18.330916813441686)
(7.112955143285352, 18.38649354662214)
(7.006868337475976, 18.481699671064103)
(6.9950054301772004, 18.6812413419996)
(16.245335645453874, 25.92652600152152)
(10.521916045699008, 21.558786187853133)
(8.597475165544553, 18.366735441344126)
(7.623220632242602, 18.603304965155466)
(7.340315635814223, 18.236860820225306)
(6.955856769583946, 18.407908984592982)
(6.980720558831858, 18.34173587390355)
(6.794004878332449, 18.603148528507777)
(6.636062974153563, 18.624859401157924)
(6.627896436425143, 18.860157830374582)
(18.254568210867948, 25.664117540631974)
(10.285259169201519, 19.5646721635546)
(8.171671900638314, 18.545753274645126)
(7.685217042301977, 18.52736176763262)
(7.143133060876713, 18.453593151909963)
(7.19689814711726, 18.425611393792288)
(6.682681987451953, 18.404571771621704)
(6.852016853731732, 18.655323130743845)
(6.445674552473911, 18.793404851640975)
(14.276375460070232, 21.769841534750803)
(9.586373185002527, 18.595344611576625)
(8.436354276745819, 18.606588431767054)
(7.598916264467461, 18.28610689299447)
(7.258722405100977, 18.35702896118164)
(7.113666223925214, 18.445250511169434)
(6.936528305674708, 18.658823558262416)
(6.772101809812146, 18.318359238760813)
(6.557409275409787, 18.96041250228882)
(6.493442230446394, 18.547015530722483)
(12.973208416339963, 20.874398061207362)
(9.03598616289538, 18.392897844314575)
(7.92255357808845, 18.72501720700945)
(7.5832454714664195, 18.045647484915598)
(7.459974377654319, 17.944308587482997)
(7.12084866678992, 18.72843129294259)
(6.972506952840228, 18.42667395727975)
(6.710925889569659, 18.817483493259974)
(6.522628640019616, 18.370622089930944)
(6.6587783957636635, 18.507801941462926)
(18.183423973793207, 25.360352516174316)
(10.65966970698778, 20.747377804347447)
(8.704299860222395, 18.360927070890153)
(7.950234989787257, 18.744817665645055)
(7.26347756940265, 18.37932644571577)
(7.077475120854932, 18.419883217130387)
(7.0011720213779185, 18.649216856275284)
(6.688599314800529, 18.5383106640407)
(6.516603148260782, 18.452962228230067)
(6.434126083240953, 18.706212724958146)
(6.337040967719499, 18.92325953074864)
(6.3357150720995525, 18.909520660127914)
(10.453011346417805, 18.945156472069876)
(8.630116179931996, 18.14047428539821)
(7.886761349301006, 18.149630887167795)
(7.4689467895862665, 18.27672028541565)
(7.330429703690285, 18.39667238507952)
(7.121358380761257, 18.44653480393546)
(6.935864254485729, 18.568638222558157)
(6.658973905929299, 18.323666095733643)
(6.477205537086309, 18.621803419930593)
(13.757848340411519, 22.003314903804235)
(9.197232928386954, 18.60733767918178)
(8.032185609950576, 18.373788731438772)
(7.54154065597889, 18.73645302227565)
(7.100776303646176, 18.952264751706803)
(7.210967923319617, 18.84163577216012)
(6.859388268271158, 18.583697284970963)
(6.650506917820421, 18.69114807673863)
(6.507081114968588, 18.373724699020386)
(6.435778132704801, 18.70401086126055)
(6.328979370205901, 18.777015447616577)
(12.816110245017118, 19.746054989951)
(9.046716374020244, 19.16184456007821)
(8.072535270868345, 18.84449999673026)
(7.704031417536181, 18.33131330353873)
(7.157305401425029, 18.51204824447632)
(6.861939457959907, 18.560243913105555)
(6.942159990931666, 18.747139590127126)
(6.8610664800156, 18.408224446432932)
(6.634166623270789, 18.84773097719465)
(6.464507358018742, 18.87114187649318)
