(20.90550370649858, 20.641748208266037)
(12.581066174940629, 14.348756056565504)
(10.717675523324447, 12.955166890070988)
(9.767306105657058, 12.2314453125)
(9.13912406834689, 12.343312777005709)
(9.05161738395691, 12.278768686147837)
(9.047607232223857, 11.79547643661499)
(8.69962046363137, 11.92654092495258)
(8.825134664773941, 11.63387548006498)
(8.572138997641476, 11.592323193183312)
(8.385965396057475, 11.674024728628305)
(8.213434037837116, 11.637757998246412)
(8.179343023083426, 11.658033957848183)
(8.14628453688188, 11.70446722324078)
(8.093827074224299, 11.856201098515438)
(18.475041086023506, 18.12288500712468)
(12.161485823717983, 13.811810493469238)
(10.16103464906866, 11.587658001826359)
(9.408639024604451, 11.799244073721079)
(9.26655711369081, 11.6831589111915)
(8.750239594416184, 11.654138895181509)
(8.78029027852145, 11.677607572995699)
(8.718039675192399, 11.391141341282772)
(8.446537169543179, 11.574131488800049)
(8.277573601766067, 11.437988427969126)
(12.091098720377142, 11.005673261789175)
(10.855500470508229, 11.052537587972788)
(9.833549938418649, 11.625572938185472)
(9.58558583801443, 11.33588482783391)
(9.139372863552786, 11.186812657576342)
(9.09096278927543, 12.116449722876915)
(8.955845025452701, 11.531693605276255)
(8.779615505175157, 11.33654997898982)
(8.458970124071294, 11.688864817986122)
(18.31261053952304, 16.391974705916184)
(11.920083869587291, 12.698824405670166)
(10.392073848030783, 11.856518782102144)
(9.450517508116635, 11.892664395845854)
(9.287052447145635, 12.081776765676645)
(8.881985891949046, 11.132542500129112)
(8.504060810262507, 11.659467660463774)
(8.495619968934493, 12.158448219299316)
(8.36347355354916, 11.859892991872934)
(17.185537685047496, 15.482607474693886)
(11.785128094933249, 13.134577971238356)
(10.314114911989732, 11.859281833355244)
(9.662090702490373, 11.561408373025747)
(9.434461512348868, 11.308112694666935)
(8.943725753914226, 11.969914289621206)
(8.953326962210916, 11.565516985379732)
(8.643751854246313, 11.833886880141039)
(8.639647857709365, 11.392659920912523)
(8.490860906514255, 11.515228014725905)
(8.28285664319992, 11.457988849053017)
(8.045901070941579, 11.485009890336256)
(8.191479376771234, 11.585866157825176)
(7.98525120453401, 11.867857749645527)
(8.055335169488734, 11.808090466719408)
(7.8803845264694905, 12.030869814065786)
(14.498948660763828, 13.040171843308668)
(11.00044403292916, 11.324847789911123)
(10.332833149216391, 11.348912899310772)
(9.562541143460708, 11.479354051443247)
(9.408293848687952, 11.001975829784687)
(9.255187142979015, 11.302373739389273)
(8.832700301300395, 11.68300749705388)
(8.760378691283139, 11.557476997375488)
(15.715263843536377, 17.342597264509934)
(11.692251964048905, 13.369866958031288)
(10.310849579897793, 12.06582472874568)
(9.549897787245838, 11.207597989302416)
(9.34194966879758, 11.3955413378202)
(9.233483910560608, 11.297410121330849)
(8.808965775099667, 11.405647717989408)
(8.570839199152859, 11.412737479576698)
(8.494773891839115, 11.719151496887207)
(8.361330156976527, 11.513674919421856)
(8.285465560176156, 11.794879509852482)
(8.04975627227263, 11.640390982994667)
(8.163235734809529, 12.044864030984732)
(11.680535804141652, 10.79610800743103)
(10.861333353952928, 11.121380622570332)
(10.098961927674033, 11.231590546094454)
(9.706303547729146, 11.085159925314096)
(9.319596220146526, 11.353967776665321)
(9.119604766368866, 11.075275311103233)
(8.903963560407812, 11.462021680978628)
(8.940180437131362, 11.239986493037296)
(18.314350366592407, 17.336455198434685)
(12.210470047864048, 12.704892635345459)
(10.290245386687191, 10.975501720721905)
(9.59036085280505, 11.962109602414644)
(9.117672909389842, 11.449800381293663)
(8.839683608575301, 11.362598309150108)
(8.787599417296322, 11.60674836085393)
(8.611068048260428, 11.520987235582792)
(8.47032304243608, 11.49338960647583)
(8.31556236743927, 11.609819558950571)
(8.180542366071181, 11.415202984443077)
