(15.626201650370723, 12.419517387043346)
(11.386838373930559, 10.248551932248203)
(10.620911831441132, 10.189268458973277)
(10.062245685121287, 9.902168642390858)
(9.682888305705527, 9.609494187615134)
(9.655524497446807, 9.891555580225857)
(9.282501272533251, 9.39455316283486)
(9.148952992066093, 9.636217496611856)
(9.01714895600858, 10.008485295555808)
(9.004989235297494, 10.256334163925864)
(8.910603821277618, 10.417506402189082)
(16.970994285915207, 13.335799564014781)
(12.614954637444537, 10.814583193172108)
(10.693799371304719, 9.832842133261941)
(10.396634635717973, 9.644007791172374)
(9.8512195089589, 9.591611515391957)
(9.642169460006382, 9.807215625589544)
(9.327209620372109, 9.620626720515164)
(9.24591480649036, 9.959600448608398)
(9.142857147299726, 9.99326940016313)
(8.852007738921953, 9.888135552406311)
(8.865229041680045, 10.174344539642334)
(16.22312649436619, 13.145097255706787)
(11.863806620888088, 9.774931755932895)
(10.39923299913821, 9.750432036139749)
(10.115864670794943, 9.34600322896784)
(9.571756819020147, 9.474390983581543)
(9.433208724726802, 9.547487204725092)
(9.22514300501865, 9.523274486715144)
(9.282526788504228, 9.92765515500849)
(9.130324394806571, 10.14699882810766)
(8.901772483535435, 10.577164736661045)
(8.897559995236604, 10.457328915596008)
(8.793634108875109, 10.78684173930775)
(8.818854617035907, 10.781164646148682)
(13.225706618765127, 10.058551528237082)
(11.193419212880341, 9.640276637944309)
(10.386133950689565, 10.15306264703924)
(10.170176770376122, 9.74412925676866)
(9.81947450534157, 9.471418727527965)
(9.41878930900408, 9.243256222118031)
(9.356871055520099, 9.36779674616727)
(9.299767566763837, 9.511502601883628)
(9.102579832077026, 9.74573873389851)
(9.23170804977417, 10.026469523256475)
(8.848026094229326, 10.071247881109064)
(8.719771506993666, 10.354024301875722)
(16.168539814327072, 14.221614490855824)
(11.847273266833762, 10.073003660548817)
(10.495266225027, 9.995374657891013)
(10.204133152961731, 9.438540209423412)
(9.904691753180131, 9.55086933482777)
(9.565999808518782, 9.35459997437217)
(9.121587006942086, 9.439744407480413)
(9.321891235268634, 9.732465137134898)
(9.160368774248207, 9.812597253105857)
(8.939232701840607, 10.107543750242753)
(17.756020069122314, 16.16220864382657)
(12.315366247425908, 11.360271193764426)
(10.877028123192165, 10.086672739549117)
(10.175888916720515, 9.974700342525136)
(9.766361957011016, 9.881737524812872)
(9.577908458917037, 9.92259058085355)
(9.411479483480038, 9.800654302943837)
(9.23650656575742, 9.975255207581954)
(9.149201574532881, 10.325416792522777)
(9.075228571891785, 10.662234598940069)
(8.823919252209041, 10.560818043622104)
(12.391270741172459, 10.857085661454635)
(10.958446378293244, 9.74692136591131)
(10.26598598646081, 9.696261059154164)
(10.120749991873037, 9.869652249596335)
(9.537765632505002, 9.641818935220892)
(9.53641690896905, 9.425985412164168)
(9.374463444170745, 9.410396088253368)
(9.071389949840048, 10.283647342161698)
(8.932929774989253, 9.734109618447043)
(8.92354003501975, 10.277847961945968)
(8.733679600383924, 10.15835207158869)
(8.91714358329773, 10.555994553999467)
(17.241402397985045, 13.386998956853693)
(12.291129423224408, 10.335776285691695)
(10.43676959949991, 9.6103909665888)
(10.079676213471785, 9.657295162027532)
(9.848623648933742, 9.605021780187434)
(9.870763944542926, 9.47597569769079)
(9.12812852859497, 9.17507756840099)
(9.012208850487418, 9.459228786555203)
(8.96818438820217, 9.807392120361328)
(9.05024326365927, 10.44054074720903)
(8.87565571328868, 10.156312422318893)
(19.86627489587535, 16.36950276114724)
(12.091468614080679, 11.296956820921464)
(10.549123769221099, 10.231609908017246)
(9.905392786730891, 9.781030351465398)
(9.57245383573615, 9.4815842888572)
(9.474363062692726, 9.37536579912359)
(9.174685669981915, 9.513082189993424)
(9.146149977393772, 9.627606565302068)
(9.124838118967803, 10.07986866344105)
(8.820515674093496, 10.60260756449266)
(8.662773764651755, 10.42137308554216)
(8.76705829475237, 10.607327287847346)
