(13.442361824734267, 20.11084304537092)
(10.19062387666037, 16.556503738675797)
(9.56222011044968, 15.699642419815063)
(9.10202920991321, 15.828290258135114)
(8.924865500871526, 15.53687608242035)
(8.89312619178794, 15.658805898257665)
(8.730119450147761, 15.906717811311994)
(8.636026590369468, 15.975150993892125)
(8.565875508757525, 16.429461938994272)
(13.873910185902618, 16.973160777773177)
(10.02908444959064, 15.993061133793422)
(9.546640285225802, 15.599478806768145)
(9.251894263334053, 15.916317718369621)
(8.857354944528536, 15.73220876285008)
(9.010932898798654, 15.945477877344404)
(8.783621544061704, 16.22773344176156)
(8.575044776118078, 16.167505655969894)
(8.54414214921552, 16.405014548982894)
(13.324125694674114, 19.13881274632045)
(10.15743324368499, 16.01779559680394)
(9.458095023798387, 15.830615316118513)
(9.187851850376573, 15.798676090581077)
(9.035196442936742, 15.987722822598048)
(8.947637940562048, 16.036627173423767)
(8.88011902432109, 16.097544925553457)
(8.70339125672052, 16.157124383108957)
(8.652628438417302, 16.197625006948197)
(13.92674732208252, 22.176338945116317)
(9.937145953954653, 16.125769683292933)
(9.429862488147824, 15.938730120658875)
(9.227395133223645, 16.276801296642848)
(9.068928339107092, 16.02250143459865)
(8.89801671061405, 15.992785998753138)
(8.754547504491585, 16.381078686032975)
(8.63444297258244, 16.433812703405106)
(8.627449045347612, 16.549795525414602)
(14.063116023706835, 21.880157198224747)
(10.085565747909767, 16.312288301331655)
(9.47715334282365, 16.087694099971227)
(9.18065955472547, 15.71096580369132)
(8.94615841743558, 16.22189916883196)
(8.90768144851507, 15.928604909351893)
(8.904560959616372, 16.040897028786794)
(8.859135762203572, 15.841584716524396)
(8.595813331215881, 16.18247878551483)
(12.762980086858882, 19.49491582598005)
(9.853558678959692, 15.699649316923958)
(9.272916156192158, 15.593447242464338)
(9.213486998580223, 15.295477679797582)
(9.020904854979626, 15.506180099078588)
(8.937625444212625, 15.701686995370048)
(8.911974823752114, 15.696554950305394)
(8.709534187649572, 15.636284760066442)
(8.665151167401048, 16.101396696908132)
(14.77467352844948, 19.26439561162676)
(11.268185271773227, 16.358274391719274)
(9.691922564839208, 16.020249911717006)
(9.177637814089309, 15.679966875485011)
(9.124198853969574, 16.063408579145158)
(8.867845865183098, 15.867656588554382)
(8.680482071499492, 15.978716203144618)
(8.835110092578931, 16.20370970453535)
(8.564752728440041, 16.26572334766388)
(8.415466585824657, 16.200527208192007)
(15.132316251133764, 18.35436541693551)
(10.768069161925204, 16.673254115240915)
(9.610585406769154, 16.29015278816223)
(9.131408358729162, 16.34409717151097)
(9.162601642830428, 16.124593223844254)
(8.964056760765786, 16.360603298459733)
(8.825414701949718, 16.335338183811732)
(8.785522678563762, 16.3327853679657)
(8.631536672281664, 16.770421947751725)
(14.162431744642037, 20.703649180276052)
(10.603567578071772, 16.28794126851218)
(9.480473956396413, 15.74858556474958)
(9.215841642645902, 15.847756828580584)
(9.098193036955456, 15.640637568065099)
(8.890305103257646, 16.102432591574534)
(8.67964320404585, 16.394680619239807)
(8.611654054286868, 16.295700907707214)
(8.732547412778056, 16.61295226642064)
(8.631748081639756, 16.26243335860116)
