(13.802951968234519, 13.130641677162863)
(11.423463987267535, 10.282978805628689)
(10.841938910276994, 9.838929165493358)
(10.492615476898525, 9.497658025134694)
(10.300021057543548, 9.58837829394774)
(10.234388460283695, 9.570638445290653)
(10.027610260507334, 9.418419848788869)
(10.020537407501884, 9.657588850368153)
(9.882070334061332, 9.409252925352616)
(9.804520407448644, 9.403427530418742)
(9.67436831412108, 9.809347640384328)
(9.63562892312589, 9.720679965886204)
(9.631230846695278, 9.810449307615107)
(17.113433309223343, 13.165284674276005)
(12.62582310386326, 10.897711515426636)
(10.902845890625663, 10.204677484252237)
(10.683784484863281, 9.376424832777543)
(10.30234612589297, 9.888973084363071)
(10.049216944238413, 9.697643556378104)
(9.955736787422843, 9.619937506589023)
(9.757319082384525, 9.775663408366116)
(9.763038650802944, 9.233990853483027)
(9.564347858014314, 9.735637697306545)
(13.02653117801832, 10.984666840596633)
(11.34227538627127, 9.696448000994595)
(10.762358795041623, 9.540238109501926)
(10.40962513115095, 9.704791757193478)
(10.334909895192022, 9.38365296342156)
(9.96505474007648, 9.489418875087392)
(9.955459739850914, 9.416214081374081)
(9.986647180888964, 9.184656316583807)
(9.86885342390641, 9.439115275036205)
(9.734723531681558, 9.560588836669922)
(9.64502967958865, 9.899633342569524)
(9.679691672325134, 9.51330365376039)
(16.20684838294983, 12.829646955836903)
(12.039959969727889, 10.528234980323099)
(11.172136933907218, 10.117330312728882)
(10.681273761002913, 9.446991801261902)
(10.164760542952497, 9.718123891136862)
(10.233857528023098, 9.588916041634299)
(9.882683790248374, 9.50682572884993)
(9.824230038601419, 9.696719375523655)
(9.8009644176649, 9.815520427443765)
(9.636615553627843, 9.874552477489818)
(9.603646128073983, 10.220757473598827)
(9.49317429376685, 10.25440472906286)
(17.144131017767865, 16.249891888011586)
(11.937901274017666, 11.539720275185324)
(10.923034714615863, 11.126715145327829)
(10.332228232984958, 10.072392171079462)
(10.178332339162411, 9.493288538672708)
(10.218813300132751, 9.49138640273701)
(10.024399907692619, 9.452640295028687)
(9.673774252767148, 9.46709890799089)
(9.852803748586904, 9.394217290661551)
(9.720970070880393, 9.590496789325368)
(9.563799031402754, 9.69241778417067)
(9.557729539663896, 9.853489751165563)
(9.611675827399544, 9.78557375344363)
(9.587662523207458, 10.317287412556736)
(14.50429660341014, 10.534738020463424)
(11.312574884165889, 9.674035080454566)
(10.680311638375986, 9.756904417818243)
(10.550937134286631, 9.791081103411587)
(10.212707856427068, 9.542695132168857)
(10.05487527018008, 9.745850904421372)
(9.996216665143551, 9.574569767171687)
(10.033569693565369, 9.457865346561778)
(9.790234752323316, 9.680086265910756)
(9.615321926448656, 9.86709948019548)
(9.657846601113029, 9.532546541907571)
(23.690242290496826, 14.862039414319126)
(14.482177786205126, 11.65863089127974)
(11.604196553644927, 10.348259687423706)
(10.673281835473102, 9.423500646244396)
(10.313471887422645, 9.850017688491128)
(10.116602322329646, 9.431725778362967)
(9.991367226061614, 9.367081154476512)
(9.905541197113369, 9.251935297792608)
(9.750237672225289, 9.905652078715237)
(9.651037216186523, 9.625040097670121)
(9.565600778745567, 9.628332029689442)
(9.5612828783367, 9.913551157171076)
(9.572334056315215, 10.082860610701822)
(15.773144753082939, 14.022003433921121)
(11.815286004025003, 10.74858336015181)
(10.827351932940276, 10.015622529116543)
(10.361120954803798, 9.565383060411973)
(10.257460666739423, 9.467054995623501)
(9.960869996444039, 9.657082373445684)
(9.91939493884211, 9.64193681153384)
(9.877554110858751, 9.533992648124695)
(9.74662132885145, 9.429599025032736)
(9.668775149013685, 9.808464429595254)
(9.646766279054726, 9.667227273637598)
(9.574149600837542, 10.026537570086392)
(9.643285590669382, 9.942495551976291)
(17.46648533447929, 14.405581989071585)
(12.03130120816438, 11.322969219901346)
(10.84340786933899, 10.670850339260967)
(10.660417344259178, 9.56023719906807)
(10.117420253546342, 9.81578027118336)
(9.93834188191787, 10.065886009823192)
(10.041926710501961, 9.419812029058283)
(9.952153693074765, 9.243583484129472)
(9.777884322664011, 9.404370752247898)
(9.691412210464478, 9.23953471400521)
(9.800492836081464, 9.838435422290456)
(9.629812354626862, 10.108585541898554)
(9.580777790235436, 10.00811866196719)
(9.605908248735512, 10.143850413235752)
