(17.95857637578791, 14.773245591383715)
(12.801216423511505, 10.880007175298838)
(10.629414932294326, 10.315340849069448)
(10.534805888479406, 10.106073049398569)
(9.893142136660488, 9.987868895897499)
(9.730576526034962, 10.134776225456825)
(9.349725408987565, 10.267650604248047)
(9.346176277507436, 10.42016913340642)
(9.299513524228876, 11.164556833413931)
(9.086734890937805, 11.779305641467754)
(8.942285307429053, 12.196171173682579)
(14.553074484521693, 12.1789414699261)
(11.522460571744226, 10.521233265216534)
(10.665955874052914, 9.750691597278301)
(10.346026902849024, 9.35560787641085)
(10.091260774569077, 10.066092307750996)
(9.69958500157703, 9.716850647559532)
(9.634342204440724, 10.030211063531729)
(9.531761342828924, 10.122766219652616)
(9.433668044480411, 10.741381315084604)
(9.208708622238852, 11.543565053206224)
(15.331525423310019, 12.275926993443417)
(11.947866867889058, 10.449614909979013)
(10.759369389577346, 9.843640895990225)
(10.373166685754603, 9.827505680230948)
(10.11781206997958, 9.447593294657194)
(9.73563511805101, 9.39861015173105)
(9.632080484520305, 9.324873300699087)
(9.4554760185155, 10.048255058435293)
(9.424345298246903, 9.975088522984432)
(9.276902586221695, 10.646841966188871)
(9.187589607455514, 10.814258612119234)
(9.116967516866596, 11.385924889491154)
(14.259754820303483, 11.498737298525297)
(11.777186545458706, 10.290935901495127)
(10.824168194424022, 10.11783273403461)
(10.303139068863608, 9.72269791823167)
(9.895360269329764, 9.812745497776913)
(9.633175974542445, 10.080440888038048)
(9.765721651640805, 9.815958518248339)
(9.57191183350303, 10.137080779442421)
(9.360926698554646, 10.44469220821674)
(9.286245362325149, 11.07328671675462)
(9.073692365126176, 11.68373390344473)
(15.449333310127258, 13.58804438664363)
(11.635038663040508, 10.168080073136549)
(10.676550139080394, 10.19136199584374)
(10.144879070195286, 10.035453246189999)
(10.03978774764321, 10.21614347054408)
(9.631928622722626, 9.757998869969295)
(9.547640529545872, 9.729757969196026)
(9.465488872744821, 10.255418392328115)
(9.281615858728236, 10.623616768763615)
(9.271676014770161, 11.170900821685791)
(18.648589833216235, 16.76206684112549)
(12.137526577169245, 11.090810482318584)
(10.670943634076552, 9.83433090723478)
(10.167026530612599, 9.997149485808153)
(10.006703338839792, 9.928541568609385)
(9.730897627093576, 10.354581154309786)
(9.611315310001373, 10.347968339920044)
(9.337998680093072, 10.635404476752647)
(9.298286633058028, 11.12102801983173)
(9.215358306061137, 11.260828935183012)
(22.9156291809949, 20.961676524235653)
(14.320995092391968, 14.017567157745361)
(11.263204574584961, 10.978018008745634)
(10.68132787401026, 10.476332132632916)
(9.925931345332753, 10.613600877615122)
(9.770744329149073, 10.650933889242319)
(9.458112223581834, 11.267879412724422)
(9.408824958584525, 11.585783298198994)
(9.076451428911902, 11.961106923910288)
(9.092425861141898, 12.251076038067158)
(18.477110949429598, 18.50972058222844)
(12.609331033446573, 12.297020582052378)
(10.878616083752025, 10.074054296200092)
(10.425549003210934, 10.32538964198186)
(10.057971379973672, 9.919737669137808)
(9.864138207652353, 9.882236939210157)
(9.651740575378591, 9.849246905400204)
(9.333459794521332, 9.825153809327345)
(9.17401852390983, 10.569902841861431)
(9.324196484955875, 10.899785335247334)
(9.161330565810204, 11.425714052640474)
(9.112200318412347, 11.993012428283691)
(15.737916125492616, 14.50377500974215)
(12.305367128415542, 10.21576633820167)
(10.688307935541326, 9.821591670696552)
(10.365308794108303, 9.3883910545936)
(9.946142185818065, 9.66644657575167)
(9.851808900182897, 9.929227388822115)
(9.479178721254522, 9.732163997796865)
(9.496766231276773, 10.333004437960112)
(9.33619223670526, 11.042684188255897)
(9.213284180922942, 11.285687703352709)
(9.075441802089864, 11.842353967519907)
